 Манара "Всадница воздуха"|<p><b>Общее значение:</b>Это карта друга, надежного и верного помощника в делах и хорошего советчика. Такие взаимоотношения, даже если они происходят между мужчиной и женщиной, никогда не перерастут в нечто большее, чем дружба и глубокая привязанность. Пара дополняет друг друга во всем, что касается взаимопомощи и интеллектуальных изысканий, что позволяет ей проще проходить сложные этапы жизненного пути.</p><p><b>Состояние:</b>Дружба дружбой, но некоторая холодность в отношениях присутствует. Мало эмоций.</p><p><b>Физическое состояние:</b>Сексуальные отношения, если есть, далеки от гармонии, но не они — главное. Возможно, это «секс для общения», для поддержания отношений.</p><p><b>Совет:</b>Объединитесь с партнером, используйте разницу между вами на общее благо. Помните, что существует такое понятие, как дружба.</p><p><b>Предупреждение:</b>Партнер слишком заземляет и сдерживает вас, становясь помехой для движения.</p><p><b>Положительный аспект карты:</b>Преданные и верные друзья есть лишь у тех, кто этого заслуживает. Значит, и вы тоже преданны и верны и на вас можно положиться.</p><p><b>Отрицательный аспект карты:</b>Друзья, однако, не всегда готовы помочь. И не потому, что не хотят, просто они могут быть заняты своими делами. Возможно и то, что они могут не успеть прийти на помощь.</p><p><b>Развитие ситуации в положительном значении:</b>Особых тенденций в данной ситуации нет, поскольку дружба – это прежде всего постоянство отношений, которое редко меняется на протяжении времени. На друга можно положиться, что и будет сделано в сложившейся ситуации.</p><p><b>Развитие ситуации в отрицательном значении:</b>Стоит ждать подвоха или подлости, поскольку враг всегда использует данный ему шанс. Он начеку и готов действовать. И лишь собранность и внимательность человека ко всему, что происходит сейчас в его жизни, смогут оградить его от действий врага.</p>
 Манара "Туз воздуха"|<p><b>Общее значение:</b>Карта двойственна. Она может указывать как на женщину, в случае наличия карты-персонификации, так и на поведение человека.Романтизм, идеализм, возвышенность, полная непрактичность и нереалистичность. Нежизнеспособность умственных конструкций. Ментальный план. Мечта (чаще несбыточная, так как, как кто-то однажды резонно заметил, если мечта может исполниться, это уже не мечта, а корысть).</p><p><b>Состояние:</b>Предвкушение любви. Мечтательность. Жизнь в умозрительных конструкциях. Склонность к бытовому мистицизму, когда черные кошки, сны, голоса и видения приобретают большее значение, чем реальная жизнь.</p><p><b>Физическое состояние:</b>Секса нет.</p><p><b>Совет:</b>Станьте для своего героя музой — возвышенной и недоступной. Этим Вы вдохновите его на подвиги в вашу честь.</p><p><b>Предупреждение:</b>Не слишком ли много Вы нагоняете на себя мистического тумана?</p><p><b>Положительный аспект карты:</b>Человек обладает хорошими организаторскими способностями. Поняв и приняв ситуацию, он может организовать процесс, вдохновить людей на его выполнение.</p><p><b>Отрицательный аспект карты:</b>Человек, прежде чем принять какое-то решение, должен обрести понимание происходящего. До этого момента не стоит ждать каких-либо активных действий.</p><p><b>Развитие ситуации в положительном значении:</b>Человек, получив контроль над происходящим, не отпустит его до тех пор, пока не убедится, что цель будет достигнута. Он дотошен и педантичен, что только на руку качественному процессу.</p><p><b>Развитие ситуации в отрицательном значении:</b>Развитие ситуации стоит ждать в сфере межличностных отношений. Это конфликты с окружающими и попытка изоляции человека, чье поведение и образ жизни чужды окружающему большинству.</p>
 Манара "Восьмерка воздуха"|<p><b>Общее значение:</b>Бегство от собственных страхов, созданных воображением. Карта может сулить неприятные известия (ворон — символ плохих событий). В общем и целом — взбалмошность, склонность к преувеличениям, нагнетанию ситуации. Выискивание плохих предзнаменований в обыденных событиях.</p><p><b>Состояние:</b>Преувеличение опасности, борьба с собственными надуманными подсознательными страхами.</p><p><b>Физическое состояние:</b>Боязнь близости, сказываются комплексы или испуг, который случился ранее.</p><p><b>Совет:</b>Бегите от своих дурных предчувствий, гоните прочь плохие мысли.</p><p><b>Предупреждение:</b>Возможны неприятности. Предчувствие беды (реальной).</p><p><b>Положительный аспект карты:</b>Человек готов прислушиваться к себе, к своим сомнениям и тревогам, которые его беспокоят. И если он начнет рассуждать логически, то сможет отделить простые сомнения от предостережений, которые посылает ему предчувствие.</p><p><b>Отрицательный аспект карты:</b>Человек, не имея возможности совладать со своими эмоциями и не зная, что он может предпринять, становится заложником своих страхов. Весь мир, кажется, ополчился против него, и на каждом шагу его подстерегает опасность.</p><p><b>Развитие ситуации в положительном значении:</b>Человек начинает совершать ошибку за ошибкой, поскольку его понимание ситуации сильно искажается страхом, меняя картину реальности. И вот уже страхи начинают жить своей жизнью. Но не потому, что были реальными, а потому, что человек их сделал реальными своими поступками и отношением.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек, недооценив происходящее, столкнулся с проблемами. Но они не случайны, а вполне закономерны, поскольку всегда присутствовали в процессе, а человек усиленно старался их не замечать.</p>
 Манара "Шестерка земли"|<p><b>Общее значение:</b>Содержанка. Партнер рассматривается только как источник дохода. Важнее всего — его кошелек. Материальная гиперкомпенсация после унижения (подарок не оплачен взаимностью). Любовница — за деньги, жена — за деньги. Любовь к экзотике и дорогим вещам. Такая женщина заставляет партнера слишком много работать и тратить на удовлетворение своих сверхпотребностей. «За все нужно платить...»</p><p><b>Состояние:</b>Чувств нет, внутреннее одиночество. Содержанка — игра в одни ворота. Завышенная самооценка. Очень обеспеченный, но глубоко одинокий человек. Самолюбование, настроенность на получение материальной выгоды.</p><p><b>Физическое состояние:</b>Связь по расчету. Внутренняя непривязанность.</p><p><b>Совет:</b>Используйте партнера сами. Получите с него то, что вам должны другие.</p><p><b>Предупреждение:</b>Вас используют, в отношениях присутствует вампиризм, нет взаимообмена.</p><p><b>Положительный аспект карты:</b>Способность манипулировать другими людьми и делать так, чтобы они выполняли все желания человека, не самый плохой талант. Он требует понимания природы людей, а также знания того, что хочется от жизни и от тех, кем управляет человек.</p><p><b>Отрицательный аспект карты:</b>По сути, человек использует других. Но не это плохо, а то, что он перестает общаться с людьми на равных, рассматривая их либо как рабов, либо как тех, кто по какой-то причине не стал рабом. Такая психология ведет человека к одиночеству и полному разочарованию.</p><p><b>Развитие ситуации в положительном значении:</b>Ситуация будет развиваться до тех пор, пока один из партнеров получает от другого желаемое. Затем все будет свернуто, и быстрое расставание станет вполне закономерным финалом. Причем ни одна из сторон не будет испытывать серьезных сожалений по этому поводу.</p><p><b>Развитие ситуации в отрицательном значении:</b>Ситуация будет доведена до запланированного финала. Автор сценария – тот, кто имеет определенную цель, – доведет все до логического и устраивающего его завершения. Ведь тот, кто играет другими людьми, делает это обдуманно и взвешенно.</p>
 Манара "Десятка воздуха"|<p><b>Общее значение:</b>Карта непостоянства в отношении к одному человеку, карта встреч, расставаний и обещаний вернуться. Поиск новых красок жизни, на который указывает эта карта, начинается с поиска новых интересов и новых эмоций, которые смогут изменить привычный ход жизни. Рутина и обыденность естественного хода событий настолько утомила человека, что он готов на самые необдуманные шаги. Но чаще всего это заканчивается тем, что он, пересмотрев свою жизнь и получив моральную разрядку, выбирает то, что ему дорого, – друзей, семью и любимых людей.</p><p><b>Состояние:</b>Желание испытать что-то новое, неизведанное приводит к уходу от партнера. Это не разрыв, его нужно отпустить, чтобы он, набравшись новых впечатлений, вернулся.</p><p><b>Физическое состояние:</b>Томление духа и порывы души, не позволяющие сидеть на одном месте. Нестабильная сексуальная связь.</p><p><b>Совет:</b>Дайте партнеру больше свободы.</p><p><b>Предупреждение:</b>Будет ли вас ждать партнер?</p><p><b>Положительный аспект карты:</b>Человек не готов ставить себе рамки или ограничения. И если он чего-то хочет, то идет и добивается поставленной цели. Он не робеет и не ссылается на обстоятельства, он их просто творит.</p><p><b>Отрицательный аспект карты:</b>Человек в погоне за самоудовлетворением совершенно забывает о тех, кто рядом с ним. Его голова кружится от новых впечатлений, а ответственность и долг теряются в этом безумстве эмоций.</p><p><b>Развитие ситуации в положительном значении:</b>За периодом веселья наступает период довольства и отдыха. Этот период наступит и в жизни человека, когда все встанет на свои места. Возможно, не совсем так, как было, но приблизительно, причем очень скоро.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек, сбежав от своего прошлого, приходит в пустое настоящее. Он вынужден все начать заново, с чистого листа. Но поскольку он не учел ошибок прошлого, то ему опять придется столкнуться с проблемами. И опять, как и всегда, он побежит от них.</p>
 Манара "Девятка воздуха"|<p><b>Общее значение:</b>Карта реализации надежд и исполнения желаний. Если очень сильно хотеть — сбудется. И никакие ограничения не будут помехой в достижении цели. А для того, чтобы приблизить желаемое событие, надо сделать хотя бы шаг ему навстречу. Как говорит великая мудрость, «дорога в тысячу миль начинается с одного маленького шага».</p><p><b>Состояние:</b>Надежды, приближение мифа к реальному человеку, к своему идеалу, становление в реальности. Взращенная мечта.</p><p><b>Физическое состояние:</b>Аккуратные попытки «оживить» фантазии.</p><p><b>Совет:</b>Уплотняйте свои мыслеформы, они оживут.</p><p><b>Предупреждение:</b>Ваши худшие мыслеформы могут ожить.</p><p><b>Положительный аспект карты:</b>Человек до последнего верит себе и своему внутреннему голосу, который поддерживает уверенность в том, что он прав и мечтает не о чем-то несбыточном, а о вполне осуществимом.</p><p><b>Отрицательный аспект карты:</b>Отрицательным проявлением является то, что вот такие идеалисты, которые ставят на кон судьбы все, лишь бы получить главный приз, непросты в быту и общении. Они настолько поглощены своим желанием, что не способны вместить что-то еще в свои планы.</p><p><b>Развитие ситуации в положительном значении:</b>Человек обласкан судьбой, поскольку карта, как лотерейный билет, говорит о подарке или счастливом шансе, который выпал на его долю. А дальше все зависит от человека. Спокойный и расчетливый сможет удержать и приумножить полученное, а импульсивный и эмоциональный – потеряет. Но его это не расстроит, поскольку он уже держал свою мечту в руках.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек попадет в западню, расчетливо и грамотно организованную его «друзьями», которым он доверял. И после этого он будет продолжать верить им, поскольку он поверит их объяснениям о случайности и непреднамеренности происходящего. Он не верит своим глазам, а верит тому, что ему говорят. Блажен, кто верует..</p>
 Манара "Восьмерка земли"|<p><b>Общее значение:</b>«Что было, то и будет...» Нет ничего нового, новое — это хорошо забытое старое. Талант. Невербальное общение. Ровное и спокойное течение отношений.</p><p><b>Состояние:</b>Внутреннее уединение; внутренняя созвучность — посидел рядом, и уже хорошо. Все самое яркое уже было. Но это не сон наяву — такое состояние больше похоже на медитативное, после которого приходит ясность.</p><p><b>Физическое состояние:</b>Отсутствие близости. Расставание или перерыв в отношениях.</p><p><b>Совет:</b>Постарайтесь переосмыслить свой опыт, побыть в одиночестве.</p><p><b>Предупреждение:</b>Не заиграйтесь со своими воспоминаниями. За поиском уединения не забудьте о партнере. Помните — реальность тоже существует.</p><p><b>Положительный аспект карты:</b>Человек хорошо чувствует сложные моменты, напряженность, которая возникает у него внутри. Он не готов доводить ситуацию до состояния крайнего напряжения и старается сделать все, чтобы этого не допустить.</p><p><b>Отрицательный аспект карты:</b>Человек не решает проблемы и конфликты в своей жизни, а лишь удаляется от них. И естественно, он столкнется с ними после отдыха. Впрочем, возможно тогда он и справится с ними.</p><p><b>Развитие ситуации в положительном значении:</b>После отдыха и перерыва часть проблем и конфликтов растворилась сама собой. А та часть, которая не желала исчезать, может разрешиться только в том случае, если человек изберет иную тактику, а не ту, которую он использовал до сих пор. Свежая голова полна свежих идей, и все должно получиться.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человека ждет разочарование. То, к чему он стремился, и то, что он хотел получить от жизни и нового общения, просто невозможно. И все потому, что в настоящем он искал прошлое, которое ушло безвозвратно. Все, что от него требуется, это принять как данность: в одну и ту же реку не войти дважды.</p>
 Манара "Король земли"|<p><b>Общее значение:</b>Тайные пороки, извращения (или сексуальное расстройство). Возможно, «духовный учитель» (ложный, лицемерный, грязный). Вуайеризм. Комплекс боязни тела. Страх телесности. Вытеснение мужского начала.Другое значение карты — попытка выяснить что-то опосредованно: через кого-то, что-то, может быть, даже через провокацию. Или попытка заставить человека выставить свои пороки на всеобщее обозрение.</p><p><b>Состояние:</b>Сладострастие от тайны. Потеря, боязнь собственных настоящих чувств. Боязнь тела, конфликт со своей сексуальностью. Лицемерие.</p><p><b>Физическое состояние:</b>Нетрадиционная сексуальная ориентация или какие-то сексуальные расстройства.</p><p><b>Совет:</b>Отойдите от телесности, не прикасайтесь к нечистому, наблюдайте спокойно, издалека.</p><p><b>Предупреждение:</b>Вы с кем-то состоите в отношениях, которых стоит остерегаться. Они носят, скорее всего, нечистый характер.</p><p><b>Положительный аспект карты:</b>Ситуация демонстрирует человеческие пороки и испорченность. В болоте искаженного восприятия чувств нет, как нет и ничего положительного.</p><p><b>Отрицательный аспект карты:</b>Человек, ведомый своими пороками, возможно элементарной похотью и жаждой страсти, манипулирует слабостями других. Он подчиняет себе и своему желанию тех, кто находится рядом. Такого человека нельзя понять, с ним невозможно договориться. Ему лишь продаются в рабство, и по-иному никак.</p><p><b>Развитие ситуации в положительном значении:</b>Человек идет по жизни от удовольствия к удовольствию. Он берет то, что ему надо, и то, что доставляет ему наслаждение с каждым новым днем. А все остальное для него неважно. В том числе и судьбы людей, которые пострадали от его пороков и желаний.</p><p><b>Развитие ситуации в отрицательном значении:</b>Как уже говорилось, перед нами делец. Он тот, чей язык – выгода и интерес. И если ему предоставить это, то с ним можно договориться. Но не думайте, что если вы договорились в деле, которое для вас важно, то вы получили реальную выгоду. Он получит ее в большем объеме, и какой-то больший интерес толкает его на сотрудничество или общение с вами.</p>
 Манара "Девятка земли"|<p><b>Общее значение:</b>Девятка Земли — карта роста. Быстрое взросление, акселерация, когда самосознание не успевает за ростом личности. У человека появляются новые возможности, но он продолжает цепляться за старое. Внутренний «размер» личности не соответствует окружению.</p><p><b>Состояние:</b>Отсутствует адекватная самооценка; возможно, она занижена. Одиночество и привязанность к прошлому. Страх несоответствия. В самом широком значении — конфликт между человеком и временем-обществом.</p><p><b>Физическое состояние:</b>Исследуемая личность сильнее и значительнее своего партнера или окружения, смотрит на них с высоты своего положения. Эта карта может предупреждать о физиологической несовместимости.</p><p><b>Совет:</b>Растите и не разменивайтесь по мелочам. Распрямитесь во весь рост — и Вы увидите звезды. Если хотите остаться в прежних отношениях — скрывайте свой ум, как легкое уродство.</p><p><b>Предупреждение:</b>Вы слишком быстро растете — и сами не успеваете приспосабливаться к своим новым возможностям. Ваше окружение не готово принять вас новой.</p><p><b>Положительный аспект карты:</b>Человек готов общаться с разными людьми. Его не пугает разница в возрасте или социальном статусе. Но все же стоит понимать, что общение общению рознь.</p><p><b>Отрицательный аспект карты:</b>Человек от общения нс разными людьми начинает перенимать отрицательные стороны и слабости того, кто ниже по уровню. Это схоже с деградацией, только незаметной, которая постепенно может опустить человека на более низкий уровень.</p><p><b>Развитие ситуации в положительном значении:</b>Постепенно человек начнет испытывать дискомфорт и ощущение того, что он находится не в своей тарелке. Это состояние будет усиливаться, и если он дорожит собой, то предпримет усилия, чтобы выбраться из этой зависимости, а по сути, откажется от подобного союза. Но если нет, то со временем он привыкнет к своему новому статусу. Ведь привыкнуть можно ко всему.</p><p><b>Развитие ситуации в отрицательном значении:</b>При отрицательном (перевернутом) положении пара будет существовать до тех пор, пока это выгодно кому-то из партнеров. Причем в большинстве случаев решение принимает тот, что «больше» и влиятельнее. И то только тогда, когда он устал от отношений и насладился ими в полной мере.</p>
 Манара "Шестерка воздуха"|<p><b>Общее значение:</b>Карта указывает на ошибочность и иллюзорность восприятия. Человек смотрит не на реальность, а на демонстрацию внешних качеств, которые не соответствуют самому человеку или ситуации. Это попытка идеализировать или изменить восприятие действительности согласно своим интересам.</p><p><b>Состояние:</b>Занятость собой, подбором своего стиля. Восхищение чем-то недоступным.</p><p><b>Физическое состояние:</b>Косметологи, массажисты, визажисты и прочая на первом месте. Внутренние ощущения очень зависят от внешнего вида.</p><p><b>Совет:</b>Создайте себе определенный имидж в глазах общества, и он будет работать на вас.</p><p><b>Предупреждение:</b>Вы видите лишь фантом, а не реального человека. Ваши представления не соответствуют действительности. Не создавайте себе кумира.</p><p><b>Положительный аспект карты:</b>Попытка идеализации складывается как из ошибочной оценки происходящего, так и из того, что человек стремится видеть в людях лучшее, что в них присутствует. Но это не оптимизм, а скорее идеализм, который сам по себе не плох.</p><p><b>Отрицательный аспект карты:</b>Человек не готов видеть слабостей или дурных черт в окружающих. Но именно они, эти мелкие и большие пороки, руководя человеком, творят гадости другим людям.</p><p><b>Развитие ситуации в положительном значении:</b>Человек попадет в ситуацию, которая продемонстрирует ему все его ошибки и иллюзии. Но, несмотря на такой суровый урок, он будет продолжать искать лишь хорошее и упорно не замечать плохое в людях. А почему? Да потому, что он не знает, что с этим плохим делать.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек разберется со всем происходящим, несмотря на то что его пытаются обмануть, скрывая свои поступки за завесой добродетели и бескорыстия. Но он не из тех, кто вот так легко готов попасться на удочку мошенников, даже если они – специалисты в области манипуляций, а не в области денег.</p>
 Манара "Девятка огня"|<p><b>Общее значение:</b>Эта карта указывает на то, что человеком в данных обстоятельствах движет любопытство, интерес, стремление ощутить или познать что-то в своей жизни, что является новым или запретным. Это поиск новых ощущений, которые помогут избавиться от скуки и рутины жизни. При этом степень поиска и уровень удовлетворения своих стремлений никак не ограничены и могут выражаться и в сексе со случайным человеком, и в более экзотических отношениях.</p><p><b>Состояние:</b>Свободные взаимоотношения, интерес без оглядки на условности. Жизнь «сегодня и сейчас».</p><p><b>Физическое состояние:</b>Спокойствие, уверенность, интеллектуальные разговоры и общий интерес. Сексуальные отношения не будут основной составляющей в этой связи, но и не отрицаются.</p><p><b>Совет:</b>Если вам нравится человек, не смотря ни на что — будьте с ним.</p><p><b>Предупреждение:</b>Сможете ли Вы продолжать отношения, если снимете розовые очки? Понимаешь ли Вы различие между вами и какие барьеры могут стоять на пути ваших взаимоотношений?</p><p><b>Положительный аспект карты:</b>Несмотря на некоторый авантюризм в поведении, человек стремится познать мир во всем его разнообразии. Все, что появляется рядом, все новое и интересное немедленно подлежит изучению.</p><p><b>Отрицательный аспект карты:</b>Человек постепенно перестает осознавать рамки дозволенного, и некоторые авантюры могут очень дорого ему обойтись. Не все вокруг него так легко и просто готовы общаться с миром.</p><p><b>Развитие ситуации в положительном значении:</b>Утолив жажду к новому и необычному, человек, полный новых впечатлений, продолжает идти своей дорогой. Он познал какую-то частичку мира, которая была важна и нужна для него в данный момент жизни.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек, очень сильно ограниченный в мировосприятии, постепенно начинает испытывать острую нехватку в том, что ему действительно важно. Оставаясь в прошлом, консервативном, восприятии, он превращается в машину, которая движется лишь по заданному маршруту.</p>
 Манара "Восьмерка огня"|<p><b>Общее значение:</b>Иллюзии, мечты, грезы – все это управляет человеком. Он не в состоянии видеть реальность такой, как она есть на самом деле. И зачастую сама реальность не вызывает никакого интереса. Человека интересуют лишь экзотические виды связей, которые начинаются с секса по телефону или переписки по Интернету и заканчиваются свиданием вслепую. Но при этом человек не готов переходить к активной фазе общения, ставя барьеры и ограничения партнеру или партнерам.</p><p><b>Состояние:</b>Поиск экзотических ощущений, того, что никто еще не пробовал — от медитации до сексуального туризма. Но поиск только в голове.</p><p><b>Физическое состояние:</b>Секс по телефону. Секс по Интернету. Астральный секс, без телесного контакта. Оргазм в медитации.</p><p><b>Совет:</b>Свободный полет фантазии, реализация сексуальных фантазий.</p><p><b>Предупреждение:</b> Осторожно со слухами. Кто-то что- то наговаривает или Вы разносите (прочитанное, увиденное в кино). Возможен уход в фантазии, потеря связи с реальностью.</p><p><b>Положительный аспект карты:</b>Сама способность человека фантазировать и вносить разнообразие в окружающий мир, безусловно, является его яркой и положительной особенностью. Если бы не «но», о котором вы узнаете ниже.</p><p><b>Отрицательный аспект карты:</b>Человек постепенно начинает терять связь с реальностью и перестает критично оценивать свои мысли и поступки, которые стали продолжением его фантазий. Он постепенно поглощается миром грез, откуда выйти совсем непросто.</p><p><b>Развитие ситуации в положительном значении:</b>Рано или поздно реальность берет верх. И фантазии остаются там, где им и положено находиться, являясь лишь поводом для размышлений и опорой для возможных планов.</p><p><b>Развитие ситуации в отрицательном значении:</b>Прагматизм и реализм, которые приветствуются человеком, не позволяют видеть всей глубины чувств, которые присутствуют в этом мире. Его желания становятся простыми и понятными, что делает вкус жизни чересчур пресным.</p>
 Манара "Тройка земли"|<p><b>Общее значение:</b>Карта указывает на спокойные, устойчивые отношения между партнерами. Чаще всего речь идет о супругах или людях, чьи отношения длятся годами и от которых не стоит ожидать никаких сюрпризов.В паре царят гармония и стабильность, традиционность в поведении и поступках. Секс гармоничен и размерен, что устраивает обоих партнеров.</p><p><b>Состояние:</b>Спокойные, устойчивые, упорядоченные, гармоничные взаимоотношения (семейные).</p><p><b>Физическое состояние:</b>Секс в рамках семьи и брака. Физическое состояние в точности соответствует возрасту и образу жизни спрашивающей.</p><p><b>Совет:</b>Необходимо организовать свою личную жизнь, может быть, настроиться на создание семьи (вернуться в семью). Возможно, стоит подумать о продолжении рода.</p><p><b>Предупреждение:</b>Вас хотят загнать в семейные рамки.</p><p><b>Положительный аспект карты:</b>Стабильность и определенность – вот основные положительные аспекты данной ситуации. Не стоит ждать резких перемен или всплеска чувств. Все идет своим чередом. Все закономерно и прогнозируемо.</p><p><b>Отрицательный аспект карты:</b>Люди, привыкнув к стабильности и прогнозируемости в отношениях, не способны видеть большее в самих себе, своих чувствах и своем партнере. Это не только гармония, но и в некотором роде привычка.</p><p><b>Развитие ситуации в положительном значении:</b>От такой ситуации сложно ожидать чего-то экстраординарного, поскольку направление ее развития понятно на много шагов вперед. Все будет как обычно – основательно и размеренно, без эксцессов и приключений.</p><p><b>Развитие ситуации в отрицательном значении:</b>В паре могут начаться метания и поиск новых увлечений и интересов. Это попытка не столько сменить партнера, сколько добавить в существующие отношения что-то новое, привнеся его извне. Такой подход ошибочен и может только усложнить и без того непростые взаимоотношения, по крайней мере на данном этапе.</p>
